"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.corpus_id","Input.file_id","Input.token_id","Input.sentence","Input.token","Input.begin","Input.end","Answer.sentiment.label","Approve","Reject"
"3YLPJ8OXX8D2XK0CF8QQGPXRLDC4XX","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","35LDD5557A4E3UO4CWGY191AF47MK3","A171S8E9IFSHH2","Submitted","Thu Jul 02 03:28:20 PDT 2020","Thu Jul 02 03:30:09 PDT 2020","Sun Jul 05 03:30:09 PDT 2020","","","","109","99% (243/245)","100% (17/17)","0% (0/0)","bible","1CH","29:04:00","even three thousand talents of gold, of the gold of Ophir, and seven thousand talents of refined silver, with which to overlay the walls of the houses;","Ophir","52","57","Difficult"
"3YLPJ8OXX8D2XK0CF8QQGPXRLDC4XX","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3COPXFW7XBCKOXLH4C8QIDV5K9MKP1","A37Q4O126A4RNA","Submitted","Thu Jul 02 04:15:58 PDT 2020","Thu Jul 02 04:17:14 PDT 2020","Sun Jul 05 04:17:14 PDT 2020","","","","76","0% (0/0)","0% (0/0)","0% (0/0)","bible","1CH","29:04:00","even three thousand talents of gold, of the gold of Ophir, and seven thousand talents of refined silver, with which to overlay the walls of the houses;","Ophir","52","57","Very Difficult"
"3YLPJ8OXX8D2XK0CF8QQGPXRLDC4XX","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3DIP6YHAPCSWW5UQM9VCYWNAB2NE8O","A2H0VR477QHYO7","Submitted","Thu Jul 02 03:36:37 PDT 2020","Thu Jul 02 03:36:46 PDT 2020","Sun Jul 05 03:36:46 PDT 2020","","","","9","95% (35/37)","0% (0/0)","0% (0/0)","bible","1CH","29:04:00","even three thousand talents of gold, of the gold of Ophir, and seven thousand talents of refined silver, with which to overlay the walls of the houses;","Ophir","52","57","Difficult"
"3YLPJ8OXX8D2XK0CF8QQGPXRLDC4XX","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3IUZPWIU1O7A86IIGYMLA731D6MKWT","A2P76QVLSGJR45","Submitted","Thu Jul 02 03:42:27 PDT 2020","Thu Jul 02 03:44:40 PDT 2020","Sun Jul 05 03:44:40 PDT 2020","","","","133","0% (0/0)","0% (0/0)","0% (0/0)","bible","1CH","29:04:00","even three thousand talents of gold, of the gold of Ophir, and seven thousand talents of refined silver, with which to overlay the walls of the houses;","Ophir","52","57","Very Difficult"
"3YLPJ8OXX8D2XK0CF8QQGPXRLDC4XX","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3J88R45B2GYQ8XKO3VNF8737GIZXP1","A2QT3PLP9RR3K0","Submitted","Thu Jul 02 03:54:48 PDT 2020","Thu Jul 02 03:56:54 PDT 2020","Sun Jul 05 03:56:54 PDT 2020","","","","126","0% (0/0)","0% (0/0)","0% (0/0)","bible","1CH","29:04:00","even three thousand talents of gold, of the gold of Ophir, and seven thousand talents of refined silver, with which to overlay the walls of the houses;","Ophir","52","57","Very Difficult"
"3YLPJ8OXX8D2XK0CF8QQGPXRLDC4XX","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3S0TNUHWKTIR4ZGQQEKSSE5PBQLD8T","A3T4W347Z2MNUX","Submitted","Thu Jul 02 03:30:04 PDT 2020","Thu Jul 02 03:30:27 PDT 2020","Sun Jul 05 03:30:27 PDT 2020","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","bible","1CH","29:04:00","even three thousand talents of gold, of the gold of Ophir, and seven thousand talents of refined silver, with which to overlay the walls of the houses;","Ophir","52","57","Difficult"
"3YLPJ8OXX8D2XK0CF8QQGPXRLDC4XX","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3SNVL38CI4S1U8CDZ7MKYDWYLQ3KCJ","A30BPQ2QGZOXN8","Submitted","Thu Jul 02 03:28:37 PDT 2020","Thu Jul 02 03:28:44 PDT 2020","Sun Jul 05 03:28:44 PDT 2020","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","bible","1CH","29:04:00","even three thousand talents of gold, of the gold of Ophir, and seven thousand talents of refined silver, with which to overlay the walls of the houses;","Ophir","52","57","Difficult"
"3YLPJ8OXX8D2XK0CF8QQGPXRLDC4XX","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3UN61F00HWP2IRGTAH89LJC2O1F5RT","A1PBRKFHSF1OF8","Submitted","Thu Jul 02 04:14:39 PDT 2020","Thu Jul 02 04:14:44 PDT 2020","Sun Jul 05 04:14:44 PDT 2020","","","","5","0% (0/2)","0% (0/0)","0% (0/0)","bible","1CH","29:04:00","even three thousand talents of gold, of the gold of Ophir, and seven thousand talents of refined silver, with which to overlay the walls of the houses;","Ophir","52","57","Difficult"
"3YLPJ8OXX8D2XK0CF8QQGPXRLDC4XX","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3VHP9MDGRNKQEMKZYWVNI04TDUNFCD","A10443E11ZWEHJ","Submitted","Thu Jul 02 03:40:39 PDT 2020","Thu Jul 02 03:40:47 PDT 2020","Sun Jul 05 03:40:47 PDT 2020","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","bible","1CH","29:04:00","even three thousand talents of gold, of the gold of Ophir, and seven thousand talents of refined silver, with which to overlay the walls of the houses;","Ophir","52","57","Very Difficult"
"3YO4AH2FPDK1PZHZAT8WAEBL7Y8Q05","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3483FV8BEEJHXBZM0A3DCHIU84762S","A10443E11ZWEHJ","Submitted","Thu Jul 02 03:33:57 PDT 2020","Thu Jul 02 03:34:10 PDT 2020","Sun Jul 05 03:34:10 PDT 2020","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","bible","2CH","32:24:00","In those days Hezekiah was sick even to death: and he prayed to Yahweh; and he spoke to him, and gave him a sign.","Hezekiah","14","22","Neutral"
"3YO4AH2FPDK1PZHZAT8WAEBL7Y8Q05","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","352YTHGROVD7XEYQ07D52N4I1WJ4HN","A3PXU2ZLEL8WRW","Submitted","Thu Jul 02 03:38:01 PDT 2020","Thu Jul 02 03:38:36 PDT 2020","Sun Jul 05 03:38:36 PDT 2020","","","","35","0% (0/0)","0% (0/0)","0% (0/0)","bible","2CH","32:24:00","In those days Hezekiah was sick even to death: and he prayed to Yahweh; and he spoke to him, and gave him a sign.","Hezekiah","14","22","Easy"
"3YO4AH2FPDK1PZHZAT8WAEBL7Y8Q05","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3E7TUJ2EGCMRI4Z0V6Q6SA00VW6D9L","A29XYWTD63Z7BS","Submitted","Thu Jul 02 04:05:58 PDT 2020","Thu Jul 02 04:06:03 PDT 2020","Sun Jul 05 04:06:03 PDT 2020","","","","5","100% (61/61)","100% (37/37)","0% (0/0)","bible","2CH","32:24:00","In those days Hezekiah was sick even to death: and he prayed to Yahweh; and he spoke to him, and gave him a sign.","Hezekiah","14","22","Very Difficult"
"3YO4AH2FPDK1PZHZAT8WAEBL7Y8Q05","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3F6HPJW4JD0FRQESRSGHABH7W622WR","A2HL06EX1L2MEG","Submitted","Thu Jul 02 04:06:17 PDT 2020","Thu Jul 02 04:06:38 PDT 2020","Sun Jul 05 04:06:38 PDT 2020","","","","21","100% (63/63)","100% (48/48)","0% (0/0)","bible","2CH","32:24:00","In those days Hezekiah was sick even to death: and he prayed to Yahweh; and he spoke to him, and gave him a sign.","Hezekiah","14","22","Difficult"
"3YO4AH2FPDK1PZHZAT8WAEBL7Y8Q05","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3I02618YA06YRTQTYQCSO043M0GUP4","A2541C8MY0BYV3","Submitted","Thu Jul 02 03:29:45 PDT 2020","Thu Jul 02 03:29:59 PDT 2020","Sun Jul 05 03:29:59 PDT 2020","","","","14","100% (8/8)","100% (8/8)","0% (0/0)","bible","2CH","32:24:00","In those days Hezekiah was sick even to death: and he prayed to Yahweh; and he spoke to him, and gave him a sign.","Hezekiah","14","22","Very Difficult"
"3YO4AH2FPDK1PZHZAT8WAEBL7Y8Q05","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3NGI5ARFTT5IIWZVW228DYZ6B3IP1Z","A1C7XI68SED8JE","Submitted","Thu Jul 02 03:28:20 PDT 2020","Thu Jul 02 03:28:38 PDT 2020","Sun Jul 05 03:28:38 PDT 2020","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","bible","2CH","32:24:00","In those days Hezekiah was sick even to death: and he prayed to Yahweh; and he spoke to him, and gave him a sign.","Hezekiah","14","22","Difficult"
"3YO4AH2FPDK1PZHZAT8WAEBL7Y8Q05","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3OLF68YTN912L7N1EIZWC5E5DR3AF7","A2P76QVLSGJR45","Submitted","Thu Jul 02 03:49:57 PDT 2020","Thu Jul 02 03:52:13 PDT 2020","Sun Jul 05 03:52:13 PDT 2020","","","","136","0% (0/0)","0% (0/0)","0% (0/0)","bible","2CH","32:24:00","In those days Hezekiah was sick even to death: and he prayed to Yahweh; and he spoke to him, and gave him a sign.","Hezekiah","14","22","Neutral"
"3YO4AH2FPDK1PZHZAT8WAEBL7Y8Q05","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3OXV7EAXLEQ6ITV54AHIVRNMEIA363","A2QT3PLP9RR3K0","Submitted","Thu Jul 02 04:10:37 PDT 2020","Thu Jul 02 04:12:18 PDT 2020","Sun Jul 05 04:12:18 PDT 2020","","","","101","0% (0/0)","0% (0/0)","0% (0/0)","bible","2CH","32:24:00","In those days Hezekiah was sick even to death: and he prayed to Yahweh; and he spoke to him, and gave him a sign.","Hezekiah","14","22","Easy"
"3YO4AH2FPDK1PZHZAT8WAEBL7Y8Q05","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3TOK3KHVJTIE8I2W6I62P8LT4KMO7E","A171S8E9IFSHH2","Submitted","Thu Jul 02 03:32:55 PDT 2020","Thu Jul 02 03:33:01 PDT 2020","Sun Jul 05 03:33:01 PDT 2020","","","","6","99% (243/245)","100% (17/17)","0% (0/0)","bible","2CH","32:24:00","In those days Hezekiah was sick even to death: and he prayed to Yahweh; and he spoke to him, and gave him a sign.","Hezekiah","14","22","Difficult"
"3YO4AH2FPDK1PZHZAT8WAEBL7Y8Q05","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3YHH42UU5BFSKMZF8R51IC7C11E0LC","A1PBRKFHSF1OF8","Submitted","Thu Jul 02 03:58:35 PDT 2020","Thu Jul 02 03:58:39 PDT 2020","Sun Jul 05 03:58:39 PDT 2020","","","","4","0% (0/2)","0% (0/0)","0% (0/0)","bible","2CH","32:24:00","In those days Hezekiah was sick even to death: and he prayed to Yahweh; and he spoke to him, and gave him a sign.","Hezekiah","14","22","Easy"
"3YOAVL4CA0HR2F0RGQEBDAD2TDA4ZU","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:27 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:27 PDT 2020","","","31T4R4OBOSGDZT5TGDXBU8RCF667C3","A1PBRKFHSF1OF8","Submitted","Thu Jul 02 04:02:39 PDT 2020","Thu Jul 02 04:02:43 PDT 2020","Sun Jul 05 04:02:43 PDT 2020","","","","4","0% (0/2)","0% (0/0)","0% (0/0)","bible","JOB","42:12:00","So Yahweh blessed the latter end of Job more than his beginning.","beginning","54","63","Very Easy"
"3YOAVL4CA0HR2F0RGQEBDAD2TDA4ZU","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:27 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:27 PDT 2020","","","33ISQZVXPPMJBA0P7U5MAUJQGHZCC3","A38OC7U7R8JYLI","Submitted","Thu Jul 02 04:27:28 PDT 2020","Thu Jul 02 04:27:32 PDT 2020","Sun Jul 05 04:27:32 PDT 2020","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","bible","JOB","42:12:00","So Yahweh blessed the latter end of Job more than his beginning.","beginning","54","63","Very Easy"
"3YOAVL4CA0HR2F0RGQEBDAD2TDA4ZU","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:27 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:27 PDT 2020","","","33M4IA01QG1BKA03GNR4D23MH0MXRS","A2P76QVLSGJR45","Submitted","Thu Jul 02 03:44:32 PDT 2020","Thu Jul 02 03:46:33 PDT 2020","Sun Jul 05 03:46:33 PDT 2020","","","","121","0% (0/0)","0% (0/0)","0% (0/0)","bible","JOB","42:12:00","So Yahweh blessed the latter end of Job more than his beginning.","beginning","54","63","Very Easy"
"3YOAVL4CA0HR2F0RGQEBDAD2TDA4ZU","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:27 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:27 PDT 2020","","","33TIN5LC04AUGFURR2DK5VA1DKD9YQ","AGLWVLB5MGEKN","Submitted","Thu Jul 02 04:14:45 PDT 2020","Thu Jul 02 04:14:52 PDT 2020","Sun Jul 05 04:14:52 PDT 2020","","","","7","100% (3/3)","100% (3/3)","0% (0/0)","bible","JOB","42:12:00","So Yahweh blessed the latter end of Job more than his beginning.","beginning","54","63","Very Easy"
"3YOAVL4CA0HR2F0RGQEBDAD2TDA4ZU","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:27 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:27 PDT 2020","","","35USIKEBNRGDMXOFMT1X45LSJZ0N62","A1GD7ISOXO1XFZ","Submitted","Thu Jul 02 04:06:02 PDT 2020","Thu Jul 02 04:06:14 PDT 2020","Sun Jul 05 04:06:14 PDT 2020","","","","12","100% (14/14)","0% (0/0)","0% (0/0)","bible","JOB","42:12:00","So Yahweh blessed the latter end of Job more than his beginning.","beginning","54","63","Easy"
"3YOAVL4CA0HR2F0RGQEBDAD2TDA4ZU","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:27 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:27 PDT 2020","","","3AWETUDC92SNW6XZRILGWVI6242ZIO","A2QT3PLP9RR3K0","Submitted","Thu Jul 02 04:00:40 PDT 2020","Thu Jul 02 04:02:07 PDT 2020","Sun Jul 05 04:02:07 PDT 2020","","","","87","0% (0/0)","0% (0/0)","0% (0/0)","bible","JOB","42:12:00","So Yahweh blessed the latter end of Job more than his beginning.","beginning","54","63","Easy"
"3YOAVL4CA0HR2F0RGQEBDAD2TDA4ZU","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:27 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:27 PDT 2020","","","3BWI6RSP7G9SWRP7C436KWRF0ILE75","A1ILD5BPLI8X1P","Submitted","Thu Jul 02 04:33:27 PDT 2020","Thu Jul 02 04:33:32 PDT 2020","Sun Jul 05 04:33:32 PDT 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","bible","JOB","42:12:00","So Yahweh blessed the latter end of Job more than his beginning.","beginning","54","63","Very Easy"
"3YOAVL4CA0HR2F0RGQEBDAD2TDA4ZU","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:27 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:27 PDT 2020","","","3ERMJ6L4DYSQ8FHKT2RPX4WO9KCM72","A3CZ9T0BO40T0","Submitted","Thu Jul 02 04:35:46 PDT 2020","Thu Jul 02 04:35:53 PDT 2020","Sun Jul 05 04:35:53 PDT 2020","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","bible","JOB","42:12:00","So Yahweh blessed the latter end of Job more than his beginning.","beginning","54","63","Very Easy"
"3YOAVL4CA0HR2F0RGQEBDAD2TDA4ZU","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:27 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:27 PDT 2020","","","3TE22NPXPBCDL2AVL0TM8YVEWRZ443","A10443E11ZWEHJ","Submitted","Thu Jul 02 04:01:25 PDT 2020","Thu Jul 02 04:01:32 PDT 2020","Sun Jul 05 04:01:32 PDT 2020","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","bible","JOB","42:12:00","So Yahweh blessed the latter end of Job more than his beginning.","beginning","54","63","Very Easy"
"3YOAVL4CA0HR2F0RGQEBDAD2TDA4ZU","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:27 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:27 PDT 2020","","","3ZGVPD4G6THD5KDALUKKA2KFDLKZT7","A2H0VR477QHYO7","Submitted","Thu Jul 02 04:28:07 PDT 2020","Thu Jul 02 04:28:22 PDT 2020","Sun Jul 05 04:28:22 PDT 2020","","","","15","95% (35/37)","0% (0/0)","0% (0/0)","bible","JOB","42:12:00","So Yahweh blessed the latter end of Job more than his beginning.","beginning","54","63","Easy"
"3Z33IC0JC0MBQ11TWOLZ9CBMRUHV9G","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:32 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:32 PDT 2020","","","35USIKEBNRGDMXOFMT1X45LSJZ1N63","A37Q4O126A4RNA","Submitted","Thu Jul 02 04:16:03 PDT 2020","Thu Jul 02 04:17:24 PDT 2020","Sun Jul 05 04:17:24 PDT 2020","","","","81","0% (0/0)","0% (0/0)","0% (0/0)","bible","LUK","02:36","There was one Anna, a prophetess, the daughter of Phanuel, of the tribe of Asher (she was of a great age, having lived with a husband seven years from her virginity,","virginity","155","164","Very Easy"
